ITEM, SPEED0, SPEED1, SPEED2, SPEED3
7339,133022,132697,132377,0
7340,133022,132697,132377,0
7341,133022,132697,132377,0
7342,133022,132697,132377,0
7343,133022,132697,132377,0
7344,133022,132697,132377,0
7345,133022,132697,132377,0
7346,133022,132697,132377,0
7347,133022,132697,132377,0
7348,133022,132697,132377,0
7349,133022,132697,132377,0
7350,133022,132697,132377,0
7351,133022,132697,132377,0
7352,133022,132697,132377,0
7353,133022,132697,132377,0
7354,133022,132697,132377,0
7355,133022,132697,132377,0
7356,133022,132697,132377,0
7357,133022,132697,132377,0
7358,133022,132697,132377,0
7359,133022,132697,132377,0
7360,133022,132697,132377,0
7361,133022,132697,132377,0
7362,133022,132697,132377,0
7363,133022,132697,132377,0
7364,133022,132697,132377,0
7365,133022,132697,132377,0
7366,133022,132697,132377,0
7367,133022,132697,132377,0
7368,133022,132697,132377,0
7369,133022,132697,132377,0
7370,133022,132697,132377,0
7371,133022,132697,132377,0
7372,133022,132697,132377,0
7373,133022,132697,132377,0
7374,133022,132697,132377,0
7375,133022,132697,132377,0
7376,133022,132697,132377,0
7377,133022,132697,132377,0
7378,133022,132697,132377,0
7379,133022,132697,132377,0
7380,133022,132697,132377,0
7381,133022,132697,132377,0
7382,133022,132697,132377,0
7383,133022,132697,132377,0
7384,133022,132697,132377,0
7385,133022,132697,132377,0
7386,133022,132697,132377,0
7387,133022,132697,132377,0
7388,133022,132697,132377,0
7389,133022,132697,132377,0
7390,133022,132697,132377,0
7391,133022,132697,132377,0
7392,133022,132697,132377,0
7393,133022,132697,132377,0
7394,133022,132697,132377,0
7395,133022,132697,132377,0
7396,133022,132697,132377,0
7397,133022,132697,132377,0
7398,133022,132697,132377,0
7399,133022,132697,132377,0
7400,133022,132697,132377,0
7401,137012,136713,136387,0
7402,137012,136713,136387,0
7403,137012,136713,136387,0
7404,137012,136713,136387,0
7405,137012,136713,136387,0
7406,137012,136713,136387,0
7407,137012,136713,136387,0
7408,137012,136713,136387,0
7409,137012,136713,136387,0
7410,137012,136713,136387,0
7411,137012,136713,136387,0
7412,137012,136713,136387,0
7413,137012,136713,136387,0
7414,137012,136713,136387,0
7415,137012,136713,136387,0
7416,137012,136713,136387,0
7417,137012,136713,136387,0
7418,137012,136713,136387,0
7419,137012,136713,136387,0
7420,137012,136713,136387,0
7421,137012,136713,136387,0
7422,137012,136713,136387,0
7423,137012,136713,136387,0
7424,137012,136713,136387,0
7425,137012,136713,136387,0
7426,137012,136713,136387,0
7427,137012,136713,136387,0
7428,137012,136713,136387,0
7429,137012,136713,136387,0
7430,137012,136713,136387,0
7431,137012,136713,136387,0
7432,137012,136713,136387,0
7433,137012,136713,136387,0
7434,137012,136713,136387,0
7435,137012,136713,136387,0
7436,137012,136713,136387,0
7437,137012,136713,136387,0
7438,137012,136713,136387,0
7439,137012,136713,136387,0
7440,137012,136713,136387,0
7441,137012,136713,136387,0
7442,137012,136713,136387,0
7443,137012,136713,136387,0
7444,137012,136713,136387,0
7445,137012,136713,136387,0
7446,137012,136713,136387,0
7447,137012,136713,136387,0
7448,137012,136713,136387,0
7449,137012,136713,136387,0
7450,137012,136713,136387,0
7451,137012,136713,136387,0
7452,137012,136713,136387,0
7453,137012,136713,136387,0
7454,137012,136713,136387,0
7455,137012,136713,136387,0
7456,137012,136713,136387,0
7457,137012,136713,136387,0
7458,137012,136713,136387,0
7459,137012,136713,136387,0
7460,137012,136713,136387,0
7461,137012,136713,136387,0
7462,137012,136713,136387,0
7463,137012,136713,136387,0
7464,137012,136713,136387,0
7465,137012,136713,136387,0
7466,137012,136713,136387,0
7467,137012,136713,136387,0
7468,137012,136713,136387,0
7469,137012,136713,136387,0
7470,137012,136713,136387,0
7471,137012,136713,136387,0
7472,137012,136713,136387,0
7473,137012,136713,136387,0
7474,137012,136713,136387,0
7475,137012,136713,136387,0
7476,137012,136713,136387,0
7477,137012,136713,136387,0
7478,137012,136713,136387,0
7479,137012,136713,136387,0
7480,137012,136713,136387,0
7481,137012,136713,136387,0
7482,137012,136713,136387,0
7483,137012,136713,136387,0
7484,137012,136713,136387,0
7485,137012,136713,136387,0
7486,137012,136713,136387,0
7487,137012,136713,136387,0
7488,137012,136713,136387,0
7489,137012,136713,136387,0
7490,137012,136713,136387,0
7491,137012,136713,136387,0
7492,137012,136713,136387,0
7493,137012,136713,136387,0
7494,137012,136713,136387,0
7495,137012,136713,136387,0
7496,137012,136713,136387,0
7497,137012,136713,136387,0
7498,137012,136713,136387,0
7499,137012,136713,136387,0
7500,137012,136713,136387,0
7501,141015,140704,140375,0
7502,141015,140704,140375,0
7503,141015,140704,140375,0
7504,141015,140704,140375,0
7505,141015,140704,140375,0
7506,141015,140704,140375,0
7507,141015,140704,140375,0
7508,141015,140704,140375,0
7509,141015,140704,140375,0
7510,141015,140704,140375,0
7511,141015,140704,140375,0
7512,141015,140704,140375,0
7513,141015,140704,140375,0
7514,141015,140704,140375,0
7515,141015,140704,140375,0
7516,141015,140704,140375,0
7517,141015,140704,140375,0
7518,141015,140704,140375,0
7519,141015,140704,140375,0
7520,141015,140704,140375,0
7521,141015,140704,140375,0
7522,141015,140704,140375,0
7523,141015,140704,140375,0
7524,141015,140704,140375,0
7525,141015,140704,140375,0
7526,141015,140704,140375,0
7527,141015,140704,140375,0
7528,141015,140704,140375,0
7529,141015,140704,140375,0
7530,141015,140704,140375,0
7531,141015,140704,140375,0
7532,141015,140704,140375,0
7533,141015,140704,140375,0
7534,141015,140704,140375,0
7535,141015,140704,140375,0
7536,141015,140704,140375,0
7537,141015,140704,140375,0
7538,141015,140704,140375,0
7539,141015,140704,140375,0
7540,141015,140704,140375,0
7541,141015,140704,140375,0
7542,141015,140704,140375,0
7543,141015,140704,140375,0
7544,141015,140704,140375,0
7545,141015,140704,140375,0
7546,141015,140704,140375,0
7547,141015,140704,140375,0
7548,141015,140704,140375,0
7549,141015,140704,140375,0
7550,141015,140704,140375,0
7551,141015,140704,140375,0
7552,141015,140704,140375,0
7553,141015,140704,140375,0
7554,141015,140704,140375,0
7555,141015,140704,140375,0
7556,141015,140704,140375,0
7557,141015,140704,140375,0
7558,141015,140704,140375,0
7559,141015,140704,140375,0
7560,141015,140704,140375,0
7561,141015,140704,140375,0
7562,141015,140704,140375,0
7563,141015,140704,140375,0
7564,141015,140704,140375,0
7565,141015,140704,140375,0
7566,141015,140704,140375,0
7567,141015,140704,140375,0
7568,141015,140704,140375,0
7569,141015,140704,140375,0
7570,141015,140704,140375,0
7571,141015,140704,140375,0
7572,141015,140704,140375,0
7573,141015,140704,140375,0
7574,141015,140704,140375,0
7575,141015,140704,140375,0
7576,141015,140704,140375,0
7577,141015,140704,140375,0
7578,141015,140704,140375,0
7579,141015,140704,140375,0
7580,141015,140704,140375,0
7581,141015,140704,140375,0
7582,141015,140704,140375,0
7583,141015,140704,140375,0
7584,141015,140704,140375,0
7585,141015,140704,140375,0
7586,141015,140704,140375,0
7587,141015,140704,140375,0
7588,141015,140704,140375,0
7589,141015,140704,140375,0
7590,141015,140704,140375,0
7591,141015,140704,140375,0
7592,141015,140704,140375,0
7593,141015,140704,140375,0
7594,141015,140704,140375,0
7595,141015,140704,140375,0
7596,141015,140704,140375,0
7597,141015,140704,140375,0
7598,141015,140704,140375,0
7599,141015,140704,140375,0
7600,141015,140704,140375,0
7601,144994,144670,144353,0
7602,144994,144670,144353,0
7603,144994,144670,144353,0
7604,144994,144670,144353,0
7605,144994,144670,144353,0
7606,144994,144670,144353,0
7607,144994,144670,144353,0
7608,144994,144670,144353,0
7609,144994,144670,144353,0
7610,144994,144670,144353,0
7611,144994,144670,144353,0
7612,144994,144670,144353,0
7613,144994,144670,144353,0
7614,144994,144670,144353,0
7615,144994,144670,144353,0
7616,144994,144670,144353,0
7617,144994,144670,144353,0
7618,144994,144670,144353,0
7619,144994,144670,144353,0
7620,144994,144670,144353,0
7621,144994,144670,144353,0
7622,144994,144670,144353,0
7623,144994,144670,144353,0
7624,144994,144670,144353,0
7625,144994,144670,144353,0
7626,144994,144670,144353,0
7627,144994,144670,144353,0
7628,144994,144670,144353,0
7629,144994,144670,144353,0
7630,144994,144670,144353,0
7631,144994,144670,144353,0
7632,144994,144670,144353,0
7633,144994,144670,144353,0
7634,144994,144670,144353,0
7635,144994,144670,144353,0
7636,144994,144670,144353,0
7637,144994,144670,144353,0
7638,144994,144670,144353,0
7639,144994,144670,144353,0
7640,144994,144670,144353,0
7641,144994,144670,144353,0
7642,144994,144670,144353,0
7643,144994,144670,144353,0
7644,144994,144670,144353,0
7645,144994,144670,144353,0
7646,144994,144670,144353,0
7647,144994,144670,144353,0
7648,144994,144670,144353,0
7649,144994,144670,144353,0
7650,144994,144670,144353,0
7651,144994,144670,144353,0
7652,144994,144670,144353,0
7653,144994,144670,144353,0
7654,144994,144670,144353,0
7655,144994,144670,144353,0
7656,144994,144670,144353,0
7657,144994,144670,144353,0
7658,144994,144670,144353,0
7659,144994,144670,144353,0
7660,144994,144670,144353,0
7661,144994,144670,144353,0
7662,144994,144670,144353,0
7663,144994,144670,144353,0
7664,144994,144670,144353,0
7665,144994,144670,144353,0
7666,144994,144670,144353,0
7667,144994,144670,144353,0
7668,144994,144670,144353,0
7669,144994,144670,144353,0
7670,144994,144670,144353,0
7671,144994,144670,144353,0
7672,144994,144670,144353,0
7673,144994,144670,144353,0
7674,144994,144670,144353,0
7675,144994,144670,144353,0
7676,144994,144670,144353,0
7677,144994,144670,144353,0
7678,144994,144670,144353,0
7679,144994,144670,144353,0
7680,144994,144670,144353,0
7681,144994,144670,144353,0
7682,144994,144670,144353,0
7683,144994,144670,144353,0
7684,144994,144670,144353,0
7685,144994,144670,144353,0
7686,144994,144670,144353,0
7687,144994,144670,144353,0
7688,144994,144670,144353,0
7689,144994,144670,144353,0
7690,144994,144670,144353,0
7691,144994,144670,144353,0
7692,144994,144670,144353,0
7693,144994,144670,144353,0
7694,144994,144670,144353,0
7695,144994,144670,144353,0
7696,144994,144670,144353,0
7697,144994,144670,144353,0
7698,144994,144670,144353,0
7699,144994,144670,144353,0
7700,144994,144670,144353,0
7701,149030,148697,148378,0
7702,149030,148697,148378,0
7703,149030,148697,148378,0
7704,149030,148697,148378,0
7705,149030,148697,148378,0
7706,149030,148697,148378,0
7707,149030,148697,148378,0
7708,149030,148697,148378,0
7709,149030,148697,148378,0
7710,149030,148697,148378,0
7711,149030,148697,148378,0
7712,149030,148697,148378,0
7713,149030,148697,148378,0
7714,149030,148697,148378,0
7715,149030,148697,148378,0
7716,149030,148697,148378,0
7717,149030,148697,148378,0
7718,149030,148697,148378,0
7719,149030,148697,148378,0
7720,149030,148697,148378,0
7721,149030,148697,148378,0
7722,149030,148697,148378,0
7723,149030,148697,148378,0
7724,149030,148697,148378,0
7725,149030,148697,148378,0
7726,149030,148697,148378,0
7727,149030,148697,148378,0
7728,149030,148697,148378,0
7729,149030,148697,148378,0
7730,149030,148697,148378,0
7731,149030,148697,148378,0
7732,149030,148697,148378,0
7733,149030,148697,148378,0
7734,149030,148697,148378,0
7735,149030,148697,148378,0
7736,149030,148697,148378,0
7737,149030,148697,148378,0
7738,149030,148697,148378,0
7739,149030,148697,148378,0
7740,149030,148697,148378,0
7741,149030,148697,148378,0
7742,149030,148697,148378,0
7743,149030,148697,148378,0
7744,149030,148697,148378,0
7745,149030,148697,148378,0
7746,149030,148697,148378,0
7747,149030,148697,148378,0
7748,149030,148697,148378,0
7749,149030,148697,148378,0
7750,149030,148697,148378,0
7751,149030,148697,148378,0
7752,149030,148697,148378,0
7753,149030,148697,148378,0
7754,149030,148697,148378,0
7755,149030,148697,148378,0
7756,149030,148697,148378,0
7757,149030,148697,148378,0
7758,149030,148697,148378,0
7759,149030,148697,148378,0
7760,149030,148697,148378,0
7761,149030,148697,148378,0
7762,149030,148697,148378,0
7763,149030,148697,148378,0
7764,149030,148697,148378,0
7765,149030,148697,148378,0
7766,149030,148697,148378,0
7767,149030,148697,148378,0
7768,149030,148697,148378,0
7769,149030,148697,148378,0
7770,149030,148697,148378,0
7771,149030,148697,148378,0
7772,149030,148697,148378,0
7773,149030,148697,148378,0
7774,149030,148697,148378,0
7775,149030,148697,148378,0
7776,149030,148697,148378,0
7777,149030,148697,148378,0
7778,149030,148697,148378,0
7779,149030,148697,148378,0
7780,149030,148697,148378,0
7781,149030,148697,148378,0
7782,149030,148697,148378,0
7783,149030,148697,148378,0
7784,149030,148697,148378,0
7785,149030,148697,148378,0
7786,149030,148697,148378,0
7787,149030,148697,148378,0
7788,149030,148697,148378,0
7789,149030,148697,148378,0
7790,149030,148697,148378,0
7791,149030,148697,148378,0
7792,149030,148697,148378,0
7793,149030,148697,148378,0
7794,149030,148697,148378,0
7795,149030,148697,148378,0
7796,149030,148697,148378,0
7797,149030,148697,148378,0
7798,149030,148697,148378,0
7799,149030,148697,148378,0
7800,149030,148697,148378,0
7801,152926,152611,152294,0
7802,152926,152611,152294,0
7803,152926,152611,152294,0
7804,152926,152611,152294,0
7805,152926,152611,152294,0
7806,152926,152611,152294,0
7807,152926,152611,152294,0
7808,152926,152611,152294,0
7809,152926,152611,152294,0
7810,152926,152611,152294,0
7811,152926,152611,152294,0
7812,152926,152611,152294,0
7813,152926,152611,152294,0
7814,152926,152611,152294,0
7815,152926,152611,152294,0
7816,152926,152611,152294,0
7817,152926,152611,152294,0
7818,152926,152611,152294,0
7819,152926,152611,152294,0
7820,152926,152611,152294,0
7821,152926,152611,152294,0
7822,152926,152611,152294,0
7823,152926,152611,152294,0
7824,152926,152611,152294,0
7825,152926,152611,152294,0
7826,152926,152611,152294,0
7827,152926,152611,152294,0
7828,152926,152611,152294,0
7829,152926,152611,152294,0
7830,152926,152611,152294,0
7831,152926,152611,152294,0
7832,152926,152611,152294,0
7833,152926,152611,152294,0
7834,152926,152611,152294,0
7835,152926,152611,152294,0
7836,152926,152611,152294,0
7837,152926,152611,152294,0
7838,152926,152611,152294,0
7839,152926,152611,152294,0
7840,152926,152611,152294,0
7841,152926,152611,152294,0
7842,152926,152611,152294,0
7843,152926,152611,152294,0
7844,152926,152611,152294,0
7845,152926,152611,152294,0
7846,152926,152611,152294,0
7847,152926,152611,152294,0
7848,152926,152611,152294,0
7849,152926,152611,152294,0
7850,152926,152611,152294,0
7851,152926,152611,152294,0
7852,152926,152611,152294,0
7853,152926,152611,152294,0
7854,152926,152611,152294,0
7855,152926,152611,152294,0
7856,152926,152611,152294,0
7857,152926,152611,152294,0
7858,152926,152611,152294,0
7859,152926,152611,152294,0
7860,152926,152611,152294,0
7861,152926,152611,152294,0
7862,152926,152611,152294,0
7863,152926,152611,152294,0
7864,152926,152611,152294,0
7865,152926,152611,152294,0
7866,152926,152611,152294,0
7867,152926,152611,152294,0
7868,152926,152611,152294,0
7869,152926,152611,152294,0
7870,152926,152611,152294,0
7871,152926,152611,152294,0
7872,152926,152611,152294,0
7873,152926,152611,152294,0
7874,152926,152611,152294,0
7875,152926,152611,152294,0
7876,152926,152611,152294,0
7877,152926,152611,152294,0
7878,152926,152611,152294,0
7879,152926,152611,152294,0
7880,152926,152611,152294,0
7881,152926,152611,152294,0
7882,152926,152611,152294,0
7883,152926,152611,152294,0
7884,152926,152611,152294,0
7885,152926,152611,152294,0
7886,152926,152611,152294,0
7887,152926,152611,152294,0
7888,152926,152611,152294,0
7889,152926,152611,152294,0
7890,152926,152611,152294,0
7891,152926,152611,152294,0
7892,152926,152611,152294,0
7893,152926,152611,152294,0
7894,152926,152611,152294,0
7895,152926,152611,152294,0
7896,152926,152611,152294,0
7897,152926,152611,152294,0
7898,152926,152611,152294,0
7899,152926,152611,152294,0
7900,152926,152611,152294,0
7901,157040,156714,156409,0
7902,157040,156714,156409,0
7903,157040,156714,156409,0
7904,157040,156714,156409,0
7905,157040,156714,156409,0
7906,157040,156714,156409,0
7907,157040,156714,156409,0
7908,157040,156714,156409,0
7909,157040,156714,156409,0
7910,157040,156714,156409,0
7911,157040,156714,156409,0
7912,157040,156714,156409,0
7913,157040,156714,156409,0
7914,157040,156714,156409,0
7915,157040,156714,156409,0
7916,157040,156714,156409,0
7917,157040,156714,156409,0
7918,157040,156714,156409,0
7919,157040,156714,156409,0
7920,157040,156714,156409,0
7921,157040,156714,156409,0
7922,157040,156714,156409,0
7923,157040,156714,156409,0
7924,157040,156714,156409,0
7925,157040,156714,156409,0
7926,157040,156714,156409,0
7927,157040,156714,156409,0
7928,157040,156714,156409,0
7929,157040,156714,156409,0
7930,157040,156714,156409,0
7931,157040,156714,156409,0
7932,157040,156714,156409,0
7933,157040,156714,156409,0
7934,157040,156714,156409,0
7935,157040,156714,156409,0
7936,157040,156714,156409,0
7937,157040,156714,156409,0
7938,157040,156714,156409,0
7939,157040,156714,156409,0
7940,157040,156714,156409,0
7941,157040,156714,156409,0
7942,157040,156714,156409,0
7943,157040,156714,156409,0
7944,157040,156714,156409,0
7945,157040,156714,156409,0
7946,157040,156714,156409,0
7947,157040,156714,156409,0
7948,157040,156714,156409,0
7949,157040,156714,156409,0
7950,157040,156714,156409,0
7951,157040,156714,156409,0
7952,157040,156714,156409,0
7953,157040,156714,156409,0
7954,157040,156714,156409,0
7955,157040,156714,156409,0
7956,157040,156714,156409,0
7957,157040,156714,156409,0
7958,157040,156714,156409,0
7959,157040,156714,156409,0
7960,157040,156714,156409,0
7961,157040,156714,156409,0
7962,157040,156714,156409,0
7963,157040,156714,156409,0
7964,157040,156714,156409,0
7965,157040,156714,156409,0
7966,157040,156714,156409,0
7967,157040,156714,156409,0
7968,157040,156714,156409,0
7969,157040,156714,156409,0
7970,157040,156714,156409,0
7971,157040,156714,156409,0
7972,157040,156714,156409,0
7973,157040,156714,156409,0
7974,157040,156714,156409,0
7975,157040,156714,156409,0
7976,157040,156714,156409,0
7977,157040,156714,156409,0
7978,157040,156714,156409,0
7979,157040,156714,156409,0
7980,157040,156714,156409,0
7981,157040,156714,156409,0
7982,157040,156714,156409,0
7983,157040,156714,156409,0
7984,157040,156714,156409,0
7985,157040,156714,156409,0
7986,157040,156714,156409,0
7987,157040,156714,156409,0
7988,157040,156714,156409,0
7989,157040,156714,156409,0
7990,157040,156714,156409,0
7991,157040,156714,156409,0
7992,157040,156714,156409,0
7993,157040,156714,156409,0
7994,157040,156714,156409,0
7995,157040,156714,156409,0
7996,157040,156714,156409,0
7997,157040,156714,156409,0
7998,157040,156714,156409,0
7999,157040,156714,156409,0
8000,157040,156714,156409,0
8001,161003,160694,160357,0
8002,161003,160694,160357,0
8003,161003,160694,160357,0
8004,161003,160694,160357,0
8005,161003,160694,160357,0
8006,161003,160694,160357,0
8007,161003,160694,160357,0
8008,161003,160694,160357,0
8009,161003,160694,160357,0
8010,161003,160694,160357,0
8011,161003,160694,160357,0
8012,161003,160694,160357,0
8013,161003,160694,160357,0
8014,161003,160694,160357,0
8015,161003,160694,160357,0
8016,161003,160694,160357,0
8017,161003,160694,160357,0
8018,161003,160694,160357,0
8019,161003,160694,160357,0
8020,161003,160694,160357,0
8021,161003,160694,160357,0
8022,161003,160694,160357,0
8023,161003,160694,160357,0
8024,161003,160694,160357,0
8025,161003,160694,160357,0
8026,161003,160694,160357,0
8027,161003,160694,160357,0
8028,161003,160694,160357,0
8029,161003,160694,160357,0
8030,161003,160694,160357,0
8031,161003,160694,160357,0
8032,161003,160694,160357,0
8033,161003,160694,160357,0
8034,161003,160694,160357,0
8035,161003,160694,160357,0
8036,161003,160694,160357,0
8037,161003,160694,160357,0
8038,161003,160694,160357,0
8039,161003,160694,160357,0
8040,161003,160694,160357,0
8041,161003,160694,160357,0
8042,161003,160694,160357,0
8043,161003,160694,160357,0
8044,161003,160694,160357,0
8045,161003,160694,160357,0
8046,161003,160694,160357,0
8047,161003,160694,160357,0
8048,161003,160694,160357,0
8049,161003,160694,160357,0
8050,161003,160694,160357,0
8051,161003,160694,160357,0
8052,161003,160694,160357,0
8053,161003,160694,160357,0
8054,161003,160694,160357,0
8055,161003,160694,160357,0
8056,161003,160694,160357,0
8057,161003,160694,160357,0
8058,161003,160694,160357,0
8059,161003,160694,160357,0
8060,161003,160694,160357,0
8061,161003,160694,160357,0
8062,161003,160694,160357,0
8063,161003,160694,160357,0
8064,161003,160694,160357,0
8065,161003,160694,160357,0
8066,161003,160694,160357,0
8067,161003,160694,160357,0
8068,161003,160694,160357,0
8069,161003,160694,160357,0
8070,161003,160694,160357,0
8071,161003,160694,160357,0
8072,161003,160694,160357,0
8073,161003,160694,160357,0
8074,161003,160694,160357,0
8075,161003,160694,160357,0
8076,161003,160694,160357,0
8077,161003,160694,160357,0
8078,161003,160694,160357,0
8079,161003,160694,160357,0
8080,161003,160694,160357,0
8081,161003,160694,160357,0
8082,161003,160694,160357,0
8083,161003,160694,160357,0
8084,161003,160694,160357,0
8085,161003,160694,160357,0
8086,161003,160694,160357,0
8087,161003,160694,160357,0
8088,161003,160694,160357,0
8089,161003,160694,160357,0
8090,161003,160694,160357,0
8091,161003,160694,160357,0
8092,161003,160694,160357,0
8093,161003,160694,160357,0
8094,161003,160694,160357,0
8095,161003,160694,160357,0
8096,161003,160694,160357,0
8097,161003,160694,160357,0
8098,161003,160694,160357,0
8099,161003,160694,160357,0
8100,161003,160694,160357,0
8101,165003,164671,164363,0
8102,165003,164671,164363,0
8103,165003,164671,164363,0
8104,165003,164671,164363,0
8105,165003,164671,164363,0
8106,165003,164671,164363,0
8107,165003,164671,164363,0
8108,165003,164671,164363,0
8109,165003,164671,164363,0
8110,165003,164671,164363,0
8111,165003,164671,164363,0
8112,165003,164671,164363,0
8113,165003,164671,164363,0
8114,165003,164671,164363,0
8115,165003,164671,164363,0
8116,165003,164671,164363,0
8117,165003,164671,164363,0
8118,165003,164671,164363,0
8119,165003,164671,164363,0
8120,165003,164671,164363,0
8121,165003,164671,164363,0
8122,165003,164671,164363,0
8123,165003,164671,164363,0
8124,165003,164671,164363,0
8125,165003,164671,164363,0
8126,165003,164671,164363,0
8127,165003,164671,164363,0
8128,165003,164671,164363,0
8129,165003,164671,164363,0
8130,165003,164671,164363,0
8131,165003,164671,164363,0
8132,165003,164671,164363,0
8133,165003,164671,164363,0
8134,165003,164671,164363,0
8135,165003,164671,164363,0
8136,165003,164671,164363,0
8137,165003,164671,164363,0
8138,165003,164671,164363,0
8139,165003,164671,164363,0
8140,165003,164671,164363,0
8141,165003,164671,164363,0
8142,165003,164671,164363,0
8143,165003,164671,164363,0
8144,165003,164671,164363,0
8145,165003,164671,164363,0
8146,165003,164671,164363,0
8147,165003,164671,164363,0
8148,165003,164671,164363,0
8149,165003,164671,164363,0
8150,165003,164671,164363,0
8151,165003,164671,164363,0
8152,165003,164671,164363,0
8153,165003,164671,164363,0
8154,165003,164671,164363,0
8155,165003,164671,164363,0
8156,165003,164671,164363,0
8157,165003,164671,164363,0
8158,165003,164671,164363,0
8159,165003,164671,164363,0
8160,165003,164671,164363,0
8161,165003,164671,164363,0
8162,165003,164671,164363,0
8163,165003,164671,164363,0
8164,165003,164671,164363,0
8165,165003,164671,164363,0
8166,165003,164671,164363,0
8167,165003,164671,164363,0
8168,165003,164671,164363,0
8169,165003,164671,164363,0
8170,165003,164671,164363,0
8171,165003,164671,164363,0
8172,165003,164671,164363,0
8173,165003,164671,164363,0
8174,165003,164671,164363,0
8175,165003,164671,164363,0
8176,165003,164671,164363,0
8177,165003,164671,164363,0
8178,165003,164671,164363,0
8179,165003,164671,164363,0
8180,165003,164671,164363,0
8181,165003,164671,164363,0
8182,165003,164671,164363,0
8183,165003,164671,164363,0
8184,165003,164671,164363,0
8185,165003,164671,164363,0
8186,165003,164671,164363,0
8187,165003,164671,164363,0
8188,165003,164671,164363,0
8189,165003,164671,164363,0
8190,165003,164671,164363,0
8191,165003,164671,164363,0
8192,165003,164671,164363,0
8193,165003,164671,164363,0
8194,165003,164671,164363,0
8195,165003,164671,164363,0
8196,165003,164671,164363,0
8197,165003,164671,164363,0
8198,165003,164671,164363,0
8199,165003,164671,164363,0
8200,165003,164671,164363,0
8201,168952,168615,168297,0
8202,168952,168615,168297,0
8203,168952,168615,168297,0
8204,168952,168615,168297,0
8205,168952,168615,168297,0
8206,168952,168615,168297,0
8207,168952,168615,168297,0
8208,168952,168615,168297,0
8209,168952,168615,168297,0
8210,168952,168615,168297,0
8211,168952,168615,168297,0
8212,168952,168615,168297,0
8213,168952,168615,168297,0
8214,168952,168615,168297,0
8215,168952,168615,168297,0
8216,168952,168615,168297,0
8217,168952,168615,168297,0
8218,168952,168615,168297,0
8219,168952,168615,168297,0
8220,168952,168615,168297,0
8221,168952,168615,168297,0
8222,168952,168615,168297,0
8223,168952,168615,168297,0
8224,168952,168615,168297,0
8225,168952,168615,168297,0
8226,168952,168615,168297,0
8227,168952,168615,168297,0
8228,168952,168615,168297,0
8229,168952,168615,168297,0
8230,168952,168615,168297,0
8231,168952,168615,168297,0
8232,168952,168615,168297,0
8233,168952,168615,168297,0
8234,168952,168615,168297,0
8235,168952,168615,168297,0
8236,168952,168615,168297,0
8237,168952,168615,168297,0
8238,168952,168615,168297,0
8239,168952,168615,168297,0
8240,168952,168615,168297,0
8241,168952,168615,168297,0
8242,168952,168615,168297,0
8243,168952,168615,168297,0
8244,168952,168615,168297,0
8245,168952,168615,168297,0
8246,168952,168615,168297,0
8247,168952,168615,168297,0
8248,168952,168615,168297,0
8249,168952,168615,168297,0
8250,168952,168615,168297,0
8251,168952,168615,168297,0
8252,168952,168615,168297,0
8253,168952,168615,168297,0
8254,168952,168615,168297,0
8255,168952,168615,168297,0
8256,168952,168615,168297,0
8257,168952,168615,168297,0
8258,168952,168615,168297,0
8259,168952,168615,168297,0
8260,168952,168615,168297,0
8261,168952,168615,168297,0
8262,168952,168615,168297,0
8263,168952,168615,168297,0
8264,168952,168615,168297,0
8265,168952,168615,168297,0
8266,168952,168615,168297,0
8267,168952,168615,168297,0
8268,168952,168615,168297,0
8269,168952,168615,168297,0
8270,168952,168615,168297,0
8271,168952,168615,168297,0
8272,168952,168615,168297,0
8273,168952,168615,168297,0
8274,168952,168615,168297,0
8275,168952,168615,168297,0
8276,168952,168615,168297,0
8277,168952,168615,168297,0
8278,168952,168615,168297,0
8279,168952,168615,168297,0
8280,168952,168615,168297,0
8281,168952,168615,168297,0
8282,168952,168615,168297,0
8283,168952,168615,168297,0
8284,168952,168615,168297,0
8285,168952,168615,168297,0
8286,168952,168615,168297,0
8287,168952,168615,168297,0
8288,168952,168615,168297,0
8289,168952,168615,168297,0
8290,168952,168615,168297,0
8291,168952,168615,168297,0
8292,168952,168615,168297,0
8293,168952,168615,168297,0
8294,168952,168615,168297,0
8295,168952,168615,168297,0
8296,168952,168615,168297,0
8297,168952,168615,168297,0
8298,168952,168615,168297,0
8299,168952,168615,168297,0
8300,168952,168615,168297,0
8301,172963,172645,172318,0
8302,172963,172645,172318,0
8303,172963,172645,172318,0
8304,172963,172645,172318,0
8305,172963,172645,172318,0
8306,172963,172645,172318,0
8307,172963,172645,172318,0
8308,172963,172645,172318,0
8309,172963,172645,172318,0
8310,172963,172645,172318,0
8311,172963,172645,172318,0
8312,172963,172645,172318,0
8313,172963,172645,172318,0
8314,172963,172645,172318,0
8315,172963,172645,172318,0
8316,172963,172645,172318,0
8317,172963,172645,172318,0
8318,172963,172645,172318,0
8319,172963,172645,172318,0
8320,172963,172645,172318,0
8321,172963,172645,172318,0
8322,172963,172645,172318,0
8323,172963,172645,172318,0
8324,172963,172645,172318,0
8325,172963,172645,172318,0
8326,172963,172645,172318,0
8327,172963,172645,172318,0
8328,172963,172645,172318,0
8329,172963,172645,172318,0
8330,172963,172645,172318,0
8331,172963,172645,172318,0
8332,172963,172645,172318,0
8333,172963,172645,172318,0
8334,172963,172645,172318,0
8335,172963,172645,172318,0
